fecha,sku,producto,categoria,cantidad,precio
2026-03-02,LAC-002,Yogurt Gloria 1L,Lácteos,8,6.5
2026-03-02,LIM-001,Detergente Bolívar 520g,Limpieza,6,5.0
2026-03-02,LIM-002,Papel higiénico Suave x4,Limpieza,16,6.0
2026-03-02,SNK-001,Galleta Soda Field,Snacks,19,1.0
2026-03-02,SNK-002,Chocolate Sublime,Snacks,19,2.0
2026-03-03,ABA-001,Arroz Costeño 1kg,Abarrotes,8,4.5
2026-03-03,ABA-002,Aceite Primor 1L,Abarrotes,4,9.9
2026-03-03,ABA-003,Atún Florida lata,Abarrotes,7,5.5
2026-03-03,ABA-004,Fideos Don Vittorio 500g,Abarrotes,10,3.2
2026-03-03,BEB-001,Agua Cielo 625ml,Bebidas,19,1.5
2026-03-03,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,59,2.5
2026-03-03,BEB-003,Cerveza Pilsen 355ml,Bebidas,19,4.0
2026-03-03,CUI-001,Jabón Bolívar barra,Cuidado,13,1.8
2026-03-03,LAC-001,Leche Gloria tarro,Lácteos,21,4.2
2026-03-03,LAC-002,Yogurt Gloria 1L,Lácteos,4,6.5
2026-03-03,LIM-001,Detergente Bolívar 520g,Limpieza,4,5.0
2026-03-03,LIM-002,Papel higiénico Suave x4,Limpieza,14,6.0
2026-03-03,SNK-001,Galleta Soda Field,Snacks,17,1.0
2026-03-03,SNK-002,Chocolate Sublime,Snacks,26,2.0
2026-03-04,ABA-001,Arroz Costeño 1kg,Abarrotes,7,4.5
2026-03-04,ABA-002,Aceite Primor 1L,Abarrotes,4,9.9
2026-03-04,ABA-003,Atún Florida lata,Abarrotes,6,5.5
2026-03-04,ABA-004,Fideos Don Vittorio 500g,Abarrotes,8,3.2
2026-03-04,BEB-001,Agua Cielo 625ml,Bebidas,23,1.5
2026-03-04,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,30,2.5
2026-03-04,BEB-003,Cerveza Pilsen 355ml,Bebidas,18,4.0
2026-03-04,CUI-001,Jabón Bolívar barra,Cuidado,12,1.8
2026-03-04,LAC-001,Leche Gloria tarro,Lácteos,19,4.2
2026-03-04,LAC-002,Yogurt Gloria 1L,Lácteos,5,6.5
2026-03-04,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2026-03-04,LIM-002,Papel higiénico Suave x4,Limpieza,20,6.0
2026-03-04,SNK-001,Galleta Soda Field,Snacks,20,1.0
2026-03-04,SNK-002,Chocolate Sublime,Snacks,37,2.0
2026-03-05,ABA-001,Arroz Costeño 1kg,Abarrotes,16,4.5
2026-03-05,ABA-002,Aceite Primor 1L,Abarrotes,3,9.9
2026-03-05,ABA-003,Atún Florida lata,Abarrotes,11,5.5
2026-03-05,ABA-004,Fideos Don Vittorio 500g,Abarrotes,18,3.2
2026-03-05,BEB-001,Agua Cielo 625ml,Bebidas,24,1.5
2026-03-05,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,38,2.5
2026-03-05,BEB-003,Cerveza Pilsen 355ml,Bebidas,23,4.0
2026-03-05,CUI-001,Jabón Bolívar barra,Cuidado,6,1.8
2026-03-05,LAC-001,Leche Gloria tarro,Lácteos,21,4.2
2026-03-05,LAC-002,Yogurt Gloria 1L,Lácteos,9,6.5
2026-03-05,LIM-001,Detergente Bolívar 520g,Limpieza,6,5.0
2026-03-05,LIM-002,Papel higiénico Suave x4,Limpieza,18,6.0
2026-03-05,SNK-001,Galleta Soda Field,Snacks,11,1.0
2026-03-05,SNK-002,Chocolate Sublime,Snacks,13,2.0
2026-03-06,ABA-001,Arroz Costeño 1kg,Abarrotes,9,4.5
2026-03-06,ABA-002,Aceite Primor 1L,Abarrotes,9,9.9
2026-03-06,ABA-003,Atún Florida lata,Abarrotes,3,5.5
2026-03-06,ABA-004,Fideos Don Vittorio 500g,Abarrotes,8,3.2
2026-03-06,BEB-001,Agua Cielo 625ml,Bebidas,17,1.5
2026-03-06,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,54,2.5
2026-03-06,BEB-003,Cerveza Pilsen 355ml,Bebidas,25,4.0
2026-03-06,CUI-001,Jabón Bolívar barra,Cuidado,9,1.8
2026-03-06,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2026-03-06,LAC-002,Yogurt Gloria 1L,Lácteos,15,6.5
2026-03-06,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2026-03-06,LIM-002,Papel higiénico Suave x4,Limpieza,19,6.0
2026-03-06,SNK-001,Galleta Soda Field,Snacks,17,1.0
2026-03-06,SNK-002,Chocolate Sublime,Snacks,20,2.0
2026-03-07,ABA-001,Arroz Costeño 1kg,Abarrotes,9,4.5
2026-03-07,ABA-002,Aceite Primor 1L,Abarrotes,7,9.9
2026-03-07,ABA-003,Atún Florida lata,Abarrotes,8,5.5
2026-03-07,ABA-004,Fideos Don Vittorio 500g,Abarrotes,13,3.2
2026-03-07,BEB-001,Agua Cielo 625ml,Bebidas,30,1.5
2026-03-07,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,46,2.5
2026-03-07,BEB-003,Cerveza Pilsen 355ml,Bebidas,14,4.0
2026-03-07,CUI-001,Jabón Bolívar barra,Cuidado,11,1.8
2026-03-07,LAC-001,Leche Gloria tarro,Lácteos,29,4.2
2026-03-07,LAC-002,Yogurt Gloria 1L,Lácteos,9,6.5
2026-03-07,LIM-001,Detergente Bolívar 520g,Limpieza,10,5.0
2026-03-07,LIM-002,Papel higiénico Suave x4,Limpieza,15,6.0
2026-03-07,SNK-001,Galleta Soda Field,Snacks,20,1.0
2026-03-07,SNK-002,Chocolate Sublime,Snacks,27,2.0
2026-03-08,ABA-001,Arroz Costeño 1kg,Abarrotes,16,4.5
2026-03-08,ABA-002,Aceite Primor 1L,Abarrotes,9,9.9
2026-03-08,ABA-003,Atún Florida lata,Abarrotes,12,5.5
2026-03-08,ABA-004,Fideos Don Vittorio 500g,Abarrotes,8,3.2
2026-03-08,BEB-001,Agua Cielo 625ml,Bebidas,27,1.5
2026-03-08,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,50,2.5
2026-03-08,BEB-003,Cerveza Pilsen 355ml,Bebidas,18,4.0
2026-03-08,CUI-001,Jabón Bolívar barra,Cuidado,14,1.8
2026-03-08,LAC-001,Leche Gloria tarro,Lácteos,19,4.2
2026-03-08,LAC-002,Yogurt Gloria 1L,Lácteos,11,6.5
2026-03-08,LIM-001,Detergente Bolívar 520g,Limpieza,6,5.0
2026-03-08,LIM-002,Papel higiénico Suave x4,Limpieza,21,6.0
2026-03-08,SNK-001,Galleta Soda Field,Snacks,20,1.0
2026-03-08,SNK-002,Chocolate Sublime,Snacks,25,2.0
2026-03-09,ABA-001,Arroz Costeño 1kg,Abarrotes,7,4.5
2026-03-09,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2026-03-09,ABA-003,Atún Florida lata,Abarrotes,8,5.5
2026-03-09,ABA-004,Fideos Don Vittorio 500g,Abarrotes,13,3.2
2026-03-09,BEB-001,Agua Cielo 625ml,Bebidas,14,1.5
2026-03-09,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,31,2.5
2026-03-09,BEB-003,Cerveza Pilsen 355ml,Bebidas,25,4.0
2026-03-09,CUI-001,Jabón Bolívar barra,Cuidado,6,1.8
2026-03-09,LAC-001,Leche Gloria tarro,Lácteos,20,4.2
2026-03-09,LAC-002,Yogurt Gloria 1L,Lácteos,11,6.5
2026-03-09,LIM-001,Detergente Bolívar 520g,Limpieza,6,5.0
2026-03-09,LIM-002,Papel higiénico Suave x4,Limpieza,17,6.0
2026-03-09,SNK-001,Galleta Soda Field,Snacks,17,1.0
2026-03-09,SNK-002,Chocolate Sublime,Snacks,13,2.0
2026-03-10,ABA-001,Arroz Costeño 1kg,Abarrotes,10,4.5
2026-03-10,ABA-002,Aceite Primor 1L,Abarrotes,7,9.9
2026-03-10,ABA-003,Atún Florida lata,Abarrotes,12,5.5
2026-03-10,ABA-004,Fideos Don Vittorio 500g,Abarrotes,10,3.2
2026-03-10,BEB-001,Agua Cielo 625ml,Bebidas,24,1.5
2026-03-10,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,25,2.5
2026-03-10,BEB-003,Cerveza Pilsen 355ml,Bebidas,11,4.0
2026-03-10,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2026-03-10,LAC-001,Leche Gloria tarro,Lácteos,23,4.2
2026-03-10,LAC-002,Yogurt Gloria 1L,Lácteos,8,6.5
2026-03-10,LIM-001,Detergente Bolívar 520g,Limpieza,6,5.0
2026-03-10,LIM-002,Papel higiénico Suave x4,Limpieza,12,6.0
2026-03-10,SNK-001,Galleta Soda Field,Snacks,14,1.0
2026-03-10,SNK-002,Chocolate Sublime,Snacks,21,2.0
2026-03-11,ABA-001,Arroz Costeño 1kg,Abarrotes,4,4.5
2026-03-11,ABA-002,Aceite Primor 1L,Abarrotes,3,9.9
2026-03-11,ABA-003,Atún Florida lata,Abarrotes,6,5.5
2026-03-11,ABA-004,Fideos Don Vittorio 500g,Abarrotes,16,3.2
2026-03-11,BEB-001,Agua Cielo 625ml,Bebidas,26,1.5
2026-03-11,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,54,2.5
2026-03-11,BEB-003,Cerveza Pilsen 355ml,Bebidas,23,4.0
2026-03-11,CUI-001,Jabón Bolívar barra,Cuidado,14,1.8
2026-03-11,LAC-001,Leche Gloria tarro,Lácteos,13,4.2
2026-03-11,LAC-002,Yogurt Gloria 1L,Lácteos,11,6.5
2026-03-11,LIM-001,Detergente Bolívar 520g,Limpieza,8,5.0
2026-03-11,LIM-002,Papel higiénico Suave x4,Limpieza,13,6.0
2026-03-11,SNK-001,Galleta Soda Field,Snacks,12,1.0
2026-03-11,SNK-002,Chocolate Sublime,Snacks,24,2.0
2026-03-12,ABA-001,Arroz Costeño 1kg,Abarrotes,7,4.5
2026-03-12,ABA-002,Aceite Primor 1L,Abarrotes,4,9.9
2026-03-12,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2026-03-12,ABA-004,Fideos Don Vittorio 500g,Abarrotes,7,3.2
2026-03-12,BEB-001,Agua Cielo 625ml,Bebidas,23,1.5
2026-03-12,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,44,2.5
2026-03-12,BEB-003,Cerveza Pilsen 355ml,Bebidas,16,4.0
2026-03-12,CUI-001,Jabón Bolívar barra,Cuidado,16,1.8
2026-03-12,LAC-001,Leche Gloria tarro,Lácteos,12,4.2
2026-03-12,LAC-002,Yogurt Gloria 1L,Lácteos,9,6.5
2026-03-12,LIM-001,Detergente Bolívar 520g,Limpieza,6,5.0
2026-03-12,LIM-002,Papel higiénico Suave x4,Limpieza,15,6.0
2026-03-12,SNK-001,Galleta Soda Field,Snacks,24,1.0
2026-03-12,SNK-002,Chocolate Sublime,Snacks,17,2.0
2026-03-13,ABA-001,Arroz Costeño 1kg,Abarrotes,16,4.5
2026-03-13,ABA-002,Aceite Primor 1L,Abarrotes,2,9.9
2026-03-13,ABA-003,Atún Florida lata,Abarrotes,12,5.5
2026-03-13,ABA-004,Fideos Don Vittorio 500g,Abarrotes,14,3.2
2026-03-13,BEB-001,Agua Cielo 625ml,Bebidas,18,1.5
2026-03-13,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,41,2.5
2026-03-13,BEB-003,Cerveza Pilsen 355ml,Bebidas,17,4.0
2026-03-13,CUI-001,Jabón Bolívar barra,Cuidado,9,1.8
2026-03-13,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2026-03-13,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2026-03-13,LIM-001,Detergente Bolívar 520g,Limpieza,11,5.0
2026-03-13,LIM-002,Papel higiénico Suave x4,Limpieza,23,6.0
2026-03-13,SNK-001,Galleta Soda Field,Snacks,22,1.0
2026-03-13,SNK-002,Chocolate Sublime,Snacks,17,2.0
2026-03-14,ABA-001,Arroz Costeño 1kg,Abarrotes,12,4.5
2026-03-14,ABA-002,Aceite Primor 1L,Abarrotes,9,9.9
2026-03-14,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2026-03-14,ABA-004,Fideos Don Vittorio 500g,Abarrotes,12,3.2
2026-03-14,BEB-001,Agua Cielo 625ml,Bebidas,20,1.5
2026-03-14,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,66,2.5
2026-03-14,BEB-003,Cerveza Pilsen 355ml,Bebidas,13,4.0
2026-03-14,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2026-03-14,LAC-001,Leche Gloria tarro,Lácteos,26,4.2
2026-03-14,LAC-002,Yogurt Gloria 1L,Lácteos,11,6.5
2026-03-14,LIM-001,Detergente Bolívar 520g,Limpieza,10,5.0
2026-03-14,LIM-002,Papel higiénico Suave x4,Limpieza,17,6.0
2026-03-14,SNK-001,Galleta Soda Field,Snacks,19,1.0
2026-03-14,SNK-002,Chocolate Sublime,Snacks,28,2.0
2026-03-15,ABA-001,Arroz Costeño 1kg,Abarrotes,9,4.5
2026-03-15,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2026-03-15,ABA-003,Atún Florida lata,Abarrotes,3,5.5
2026-03-15,ABA-004,Fideos Don Vittorio 500g,Abarrotes,11,3.2
2026-03-15,BEB-001,Agua Cielo 625ml,Bebidas,20,1.5
2026-03-15,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,50,2.5
2026-03-15,BEB-003,Cerveza Pilsen 355ml,Bebidas,22,4.0
2026-03-15,CUI-001,Jabón Bolívar barra,Cuidado,12,1.8
2026-03-15,LAC-001,Leche Gloria tarro,Lácteos,35,4.2
2026-03-15,LAC-002,Yogurt Gloria 1L,Lácteos,10,6.5
2026-03-15,LIM-001,Detergente Bolívar 520g,Limpieza,4,5.0
2026-03-15,LIM-002,Papel higiénico Suave x4,Limpieza,22,6.0
2026-03-15,SNK-001,Galleta Soda Field,Snacks,18,1.0
2026-03-15,SNK-002,Chocolate Sublime,Snacks,23,2.0
2026-03-16,ABA-001,Arroz Costeño 1kg,Abarrotes,7,4.5
2026-03-16,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2026-03-16,ABA-003,Atún Florida lata,Abarrotes,14,5.5
2026-03-16,ABA-004,Fideos Don Vittorio 500g,Abarrotes,12,3.2
2026-03-16,BEB-001,Agua Cielo 625ml,Bebidas,20,1.5
2026-03-16,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,39,2.5
2026-03-16,BEB-003,Cerveza Pilsen 355ml,Bebidas,21,4.0
2026-03-16,CUI-001,Jabón Bolívar barra,Cuidado,6,1.8
2026-03-16,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2026-03-16,LAC-002,Yogurt Gloria 1L,Lácteos,8,6.5
2026-03-16,LIM-001,Detergente Bolívar 520g,Limpieza,4,5.0
2026-03-16,LIM-002,Papel higiénico Suave x4,Limpieza,18,6.0
2026-03-16,SNK-001,Galleta Soda Field,Snacks,24,1.0
2026-03-16,SNK-002,Chocolate Sublime,Snacks,19,2.0
2026-03-17,ABA-001,Arroz Costeño 1kg,Abarrotes,8,4.5
2026-03-17,ABA-002,Aceite Primor 1L,Abarrotes,8,9.9
2026-03-17,ABA-003,Atún Florida lata,Abarrotes,4,5.5
2026-03-17,ABA-004,Fideos Don Vittorio 500g,Abarrotes,10,3.2
2026-03-17,BEB-001,Agua Cielo 625ml,Bebidas,26,1.5
2026-03-17,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,37,2.5
2026-03-17,BEB-003,Cerveza Pilsen 355ml,Bebidas,21,4.0
2026-03-17,CUI-001,Jabón Bolívar barra,Cuidado,8,1.8
2026-03-17,LAC-001,Leche Gloria tarro,Lácteos,14,4.2
2026-03-17,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2026-03-17,LIM-001,Detergente Bolívar 520g,Limpieza,5,5.0
2026-03-17,LIM-002,Papel higiénico Suave x4,Limpieza,21,6.0
2026-03-17,SNK-001,Galleta Soda Field,Snacks,14,1.0
2026-03-17,SNK-002,Chocolate Sublime,Snacks,16,2.0
2026-03-18,ABA-001,Arroz Costeño 1kg,Abarrotes,7,4.5
2026-03-18,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2026-03-18,ABA-003,Atún Florida lata,Abarrotes,12,5.5
2026-03-18,ABA-004,Fideos Don Vittorio 500g,Abarrotes,6,3.2
2026-03-18,BEB-001,Agua Cielo 625ml,Bebidas,18,1.5
2026-03-18,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,43,2.5
2026-03-18,BEB-003,Cerveza Pilsen 355ml,Bebidas,23,4.0
2026-03-18,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2026-03-18,LAC-001,Leche Gloria tarro,Lácteos,17,4.2
2026-03-18,LAC-002,Yogurt Gloria 1L,Lácteos,8,6.5
2026-03-18,LIM-001,Detergente Bolívar 520g,Limpieza,2,5.0
2026-03-18,LIM-002,Papel higiénico Suave x4,Limpieza,24,6.0
2026-03-18,SNK-001,Galleta Soda Field,Snacks,16,1.0
2026-03-18,SNK-002,Chocolate Sublime,Snacks,27,2.0
2026-03-19,ABA-001,Arroz Costeño 1kg,Abarrotes,14,4.5
2026-03-19,ABA-002,Aceite Primor 1L,Abarrotes,4,9.9
2026-03-19,ABA-003,Atún Florida lata,Abarrotes,5,5.5
2026-03-19,ABA-004,Fideos Don Vittorio 500g,Abarrotes,13,3.2
2026-03-19,BEB-001,Agua Cielo 625ml,Bebidas,22,1.5
2026-03-19,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,46,2.5
2026-03-19,BEB-003,Cerveza Pilsen 355ml,Bebidas,11,4.0
2026-03-19,CUI-001,Jabón Bolívar barra,Cuidado,8,1.8
2026-03-19,LAC-001,Leche Gloria tarro,Lácteos,16,4.2
2026-03-19,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2026-03-19,LIM-001,Detergente Bolívar 520g,Limpieza,6,5.0
2026-03-19,LIM-002,Papel higiénico Suave x4,Limpieza,16,6.0
2026-03-19,SNK-001,Galleta Soda Field,Snacks,16,1.0
2026-03-19,SNK-002,Chocolate Sublime,Snacks,31,2.0
2026-03-20,ABA-001,Arroz Costeño 1kg,Abarrotes,14,4.5
2026-03-20,ABA-002,Aceite Primor 1L,Abarrotes,4,9.9
2026-03-20,ABA-003,Atún Florida lata,Abarrotes,6,5.5
2026-03-20,ABA-004,Fideos Don Vittorio 500g,Abarrotes,10,3.2
2026-03-20,BEB-001,Agua Cielo 625ml,Bebidas,23,1.5
2026-03-20,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,35,2.5
2026-03-20,BEB-003,Cerveza Pilsen 355ml,Bebidas,20,4.0
2026-03-20,CUI-001,Jabón Bolívar barra,Cuidado,14,1.8
2026-03-20,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2026-03-20,LAC-002,Yogurt Gloria 1L,Lácteos,10,6.5
2026-03-20,LIM-001,Detergente Bolívar 520g,Limpieza,8,5.0
2026-03-20,LIM-002,Papel higiénico Suave x4,Limpieza,17,6.0
2026-03-20,SNK-001,Galleta Soda Field,Snacks,17,1.0
2026-03-20,SNK-002,Chocolate Sublime,Snacks,18,2.0
2026-03-21,ABA-001,Arroz Costeño 1kg,Abarrotes,15,4.5
2026-03-21,ABA-002,Aceite Primor 1L,Abarrotes,9,9.9
2026-03-21,ABA-003,Atún Florida lata,Abarrotes,14,5.5
2026-03-21,ABA-004,Fideos Don Vittorio 500g,Abarrotes,15,3.2
2026-03-21,BEB-001,Agua Cielo 625ml,Bebidas,26,1.5
2026-03-21,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,46,2.5
2026-03-21,BEB-003,Cerveza Pilsen 355ml,Bebidas,26,4.0
2026-03-21,CUI-001,Jabón Bolívar barra,Cuidado,17,1.8
2026-03-21,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2026-03-21,LAC-002,Yogurt Gloria 1L,Lácteos,6,6.5
2026-03-21,LIM-001,Detergente Bolívar 520g,Limpieza,12,5.0
2026-03-21,LIM-002,Papel higiénico Suave x4,Limpieza,32,6.0
2026-03-21,SNK-001,Galleta Soda Field,Snacks,14,1.0
2026-03-21,SNK-002,Chocolate Sublime,Snacks,25,2.0
2026-03-22,ABA-001,Arroz Costeño 1kg,Abarrotes,9,4.5
2026-03-22,ABA-002,Aceite Primor 1L,Abarrotes,9,9.9
2026-03-22,ABA-003,Atún Florida lata,Abarrotes,13,5.5
2026-03-22,ABA-004,Fideos Don Vittorio 500g,Abarrotes,13,3.2
2026-03-22,BEB-001,Agua Cielo 625ml,Bebidas,22,1.5
2026-03-22,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,61,2.5
2026-03-22,BEB-003,Cerveza Pilsen 355ml,Bebidas,23,4.0
2026-03-22,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2026-03-22,LAC-001,Leche Gloria tarro,Lácteos,15,4.2
2026-03-22,LAC-002,Yogurt Gloria 1L,Lácteos,10,6.5
2026-03-22,LIM-001,Detergente Bolívar 520g,Limpieza,10,5.0
2026-03-22,LIM-002,Papel higiénico Suave x4,Limpieza,15,6.0
2026-03-22,SNK-001,Galleta Soda Field,Snacks,16,1.0
2026-03-22,SNK-002,Chocolate Sublime,Snacks,25,2.0
2026-03-23,ABA-001,Arroz Costeño 1kg,Abarrotes,8,4.5
2026-03-23,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2026-03-23,ABA-003,Atún Florida lata,Abarrotes,6,5.5
2026-03-23,ABA-004,Fideos Don Vittorio 500g,Abarrotes,12,3.2
2026-03-23,BEB-001,Agua Cielo 625ml,Bebidas,25,1.5
2026-03-23,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,45,2.5
2026-03-23,BEB-003,Cerveza Pilsen 355ml,Bebidas,21,4.0
2026-03-23,CUI-001,Jabón Bolívar barra,Cuidado,8,1.8
2026-03-23,LAC-001,Leche Gloria tarro,Lácteos,20,4.2
2026-03-23,LAC-002,Yogurt Gloria 1L,Lácteos,11,6.5
2026-03-23,LIM-001,Detergente Bolívar 520g,Limpieza,10,5.0
2026-03-23,LIM-002,Papel higiénico Suave x4,Limpieza,16,6.0
2026-03-23,SNK-001,Galleta Soda Field,Snacks,24,1.0
2026-03-23,SNK-002,Chocolate Sublime,Snacks,14,2.0
2026-03-24,ABA-001,Arroz Costeño 1kg,Abarrotes,13,4.5
2026-03-24,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2026-03-24,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2026-03-24,ABA-004,Fideos Don Vittorio 500g,Abarrotes,12,3.2
2026-03-24,BEB-001,Agua Cielo 625ml,Bebidas,27,1.5
2026-03-24,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,53,2.5
2026-03-24,BEB-003,Cerveza Pilsen 355ml,Bebidas,22,4.0
2026-03-24,CUI-001,Jabón Bolívar barra,Cuidado,14,1.8
2026-03-24,LAC-001,Leche Gloria tarro,Lácteos,22,4.2
2026-03-24,LAC-002,Yogurt Gloria 1L,Lácteos,5,6.5
2026-03-24,LIM-001,Detergente Bolívar 520g,Limpieza,6,5.0
2026-03-24,LIM-002,Papel higiénico Suave x4,Limpieza,15,6.0
2026-03-24,SNK-001,Galleta Soda Field,Snacks,12,1.0
2026-03-24,SNK-002,Chocolate Sublime,Snacks,24,2.0
2026-03-25,ABA-001,Arroz Costeño 1kg,Abarrotes,9,4.5
2026-03-25,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2026-03-25,ABA-003,Atún Florida lata,Abarrotes,11,5.5
2026-03-25,ABA-004,Fideos Don Vittorio 500g,Abarrotes,12,3.2
2026-03-25,BEB-001,Agua Cielo 625ml,Bebidas,20,1.5
2026-03-25,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,32,2.5
2026-03-25,BEB-003,Cerveza Pilsen 355ml,Bebidas,15,4.0
2026-03-25,CUI-001,Jabón Bolívar barra,Cuidado,7,1.8
2026-03-25,LAC-001,Leche Gloria tarro,Lácteos,18,4.2
2026-03-25,LAC-002,Yogurt Gloria 1L,Lácteos,9,6.5
2026-03-25,LIM-001,Detergente Bolívar 520g,Limpieza,7,5.0
2026-03-25,LIM-002,Papel higiénico Suave x4,Limpieza,16,6.0
2026-03-25,SNK-001,Galleta Soda Field,Snacks,15,1.0
2026-03-25,SNK-002,Chocolate Sublime,Snacks,35,2.0
2026-03-26,ABA-001,Arroz Costeño 1kg,Abarrotes,10,4.5
2026-03-26,ABA-002,Aceite Primor 1L,Abarrotes,4,9.9
2026-03-26,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2026-03-26,ABA-004,Fideos Don Vittorio 500g,Abarrotes,13,3.2
2026-03-26,BEB-001,Agua Cielo 625ml,Bebidas,18,1.5
2026-03-26,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,45,2.5
2026-03-26,BEB-003,Cerveza Pilsen 355ml,Bebidas,23,4.0
2026-03-26,CUI-001,Jabón Bolívar barra,Cuidado,10,1.8
2026-03-26,LAC-001,Leche Gloria tarro,Lácteos,17,4.2
2026-03-26,LAC-002,Yogurt Gloria 1L,Lácteos,6,6.5
2026-03-26,LIM-001,Detergente Bolívar 520g,Limpieza,11,5.0
2026-03-26,LIM-002,Papel higiénico Suave x4,Limpieza,15,6.0
2026-03-26,SNK-001,Galleta Soda Field,Snacks,16,1.0
2026-03-26,SNK-002,Chocolate Sublime,Snacks,24,2.0
2026-03-27,ABA-001,Arroz Costeño 1kg,Abarrotes,10,4.5
2026-03-27,ABA-002,Aceite Primor 1L,Abarrotes,6,9.9
2026-03-27,ABA-003,Atún Florida lata,Abarrotes,7,5.5
2026-03-27,ABA-004,Fideos Don Vittorio 500g,Abarrotes,8,3.2
2026-03-27,BEB-001,Agua Cielo 625ml,Bebidas,23,1.5
2026-03-27,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,44,2.5
2026-03-27,BEB-003,Cerveza Pilsen 355ml,Bebidas,20,4.0
2026-03-27,CUI-001,Jabón Bolívar barra,Cuidado,16,1.8
2026-03-27,LAC-001,Leche Gloria tarro,Lácteos,17,4.2
2026-03-27,LAC-002,Yogurt Gloria 1L,Lácteos,4,6.5
2026-03-27,LIM-001,Detergente Bolívar 520g,Limpieza,3,5.0
2026-03-27,LIM-002,Papel higiénico Suave x4,Limpieza,22,6.0
2026-03-27,SNK-001,Galleta Soda Field,Snacks,17,1.0
2026-03-27,SNK-002,Chocolate Sublime,Snacks,27,2.0
2026-03-28,ABA-001,Arroz Costeño 1kg,Abarrotes,16,4.5
2026-03-28,ABA-002,Aceite Primor 1L,Abarrotes,10,9.9
2026-03-28,ABA-003,Atún Florida lata,Abarrotes,10,5.5
2026-03-28,ABA-004,Fideos Don Vittorio 500g,Abarrotes,14,3.2
2026-03-28,BEB-001,Agua Cielo 625ml,Bebidas,19,1.5
2026-03-28,BEB-002,Gaseosa Inca Kola 500ml,Bebidas,61,2.5
2026-03-28,BEB-003,Cerveza Pilsen 355ml,Bebidas,17,4.0
2026-03-28,CUI-001,Jabón Bolívar barra,Cuidado,9,1.8
2026-03-28,LAC-001,Leche Gloria tarro,Lácteos,25,4.2
2026-03-28,LAC-002,Yogurt Gloria 1L,Lácteos,7,6.5
2026-03-28,LIM-001,Detergente Bolívar 520g,Limpieza,9,5.0
2026-03-28,LIM-002,Papel higiénico Suave x4,Limpieza,15,6.0
2026-03-28,SNK-001,Galleta Soda Field,Snacks,12,1.0
2026-03-28,SNK-002,Chocolate Sublime,Snacks,27,2.0
2026-03-29,ABA-001,Arroz Costeño 1kg,Abarrotes,16,4.5
2026-03-29,ABA-002,Aceite Primor 1L,Abarrotes,10,9.9
2026-03-29,ABA-003,Atún Florida lata,Abarrotes,12,5.5
