fecha,sku,producto,categoria,cantidad,precio,stock
2026-03-12 11:49:39,FAR-068,Clotrimazol 1% - tubo x 20 g,Dermatología,4,5.72,
2026-03-12 12:55:14,FAR-028,Ciprofloxacino 500 mg - caja x 10 tabletas,Antibióticos,6,22.64,
2026-03-12 12:55:14,FAR-032,Mupirocina 2% - tubo x 15 g,Dermatología,8,25.09,
2026-03-12 12:55:14,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,4,26.99,
2026-03-12 12:55:14,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,6,27.47,
2026-03-12 12:55:14,FAR-053,Omeprazol 20 mg - caja x 30 cápsulas,Gastrointestinales,5,20.52,
2026-03-12 13:08:01,FAR-006,Acetilcisteína 200 mg - caja x 20 sobres,Respiratorios,3,20.49,
2026-03-12 13:08:01,FAR-020,Adapaleno 0.1% - tubo x 30 g,Dermatología,3,42.09,
2026-03-12 13:08:01,FAR-045,Solución antiséptica - frasco x 1 L,Higiene,4,46.93,
2026-03-12 16:05:57,FAR-004,Amoxicilina + Ácido clavulánico 875/125 mg - caja x 14 tabletas,Antibióticos,6,45.92,
2026-03-12 17:57:03,FAR-003,Desloratadina 5 mg - caja x 10 tabletas,Antialérgicos,4,44.82,
2026-03-12 17:57:03,FAR-033,Gel antiséptico - frasco x 100 mL,Higiene,4,6.73,
2026-03-12 17:57:03,FAR-034,Solución salina nasal pediátrica - frasco x 30 mL,Cuidado infantil,6,30.5,
2026-03-12 17:57:03,FAR-061,Paracetamol 1 g - caja x 20 tabletas,Analgésicos,6,30.61,
2026-03-12 17:57:03,FAR-071,Enalapril 10 mg - caja x 30 tabletas,Cardiovascular,5,32.56,
2026-03-12 22:03:44,FAR-018,Fluticasona 50 mcg - spray nasal x 120 dosis,Respiratorios,7,48.57,
2026-03-12 22:03:44,FAR-043,Ácido fólico 1 mg - caja x 30 tabletas,Vitaminas,8,16.61,
2026-03-12 22:03:44,FAR-047,Atorvastatina 20 mg - caja x 30 tabletas,Cardiovascular,4,42.11,
2026-03-13 04:01:15,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,3,26.53,
2026-03-13 04:38:12,FAR-001,Paracetamol + Cafeína - caja x 20 tabletas,Analgésicos,5,35.43,
2026-03-13 04:38:12,FAR-063,Fexofenadina 120 mg - caja x 10 tabletas,Antialérgicos,6,46.38,
2026-03-13 05:29:21,FAR-032,Mupirocina 2% - tubo x 15 g,Dermatología,6,25.73,
2026-03-13 06:06:37,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,4,4.91,
2026-03-13 06:06:37,FAR-038,Etoricoxib 90 mg - caja x 14 tabletas,Antiinflamatorios,3,48.17,
2026-03-13 06:06:37,FAR-040,Cefalexina 500 mg - caja x 20 cápsulas,Antibióticos,4,18.49,
2026-03-13 09:15:47,FAR-006,Acetilcisteína 200 mg - caja x 20 sobres,Respiratorios,4,20.3,
2026-03-13 09:15:47,FAR-013,Metamizol 500 mg - caja x 20 tabletas,Analgésicos,5,19.12,
2026-03-13 09:15:47,FAR-044,Aciclovir 5% - tubo x 5 g,Dermatología,3,35.84,
2026-03-13 09:52:24,FAR-011,Valsartán 80 mg - caja x 30 tabletas,Cardiovascular,5,42.98,
2026-03-13 09:52:24,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,4,18.83,
2026-03-13 09:52:24,FAR-058,Sales de rehidratación oral pediátrica - caja x 5 sobres,Cuidado infantil,6,15.64,
2026-03-13 09:52:24,FAR-065,Simeticona 80 mg - caja x 20 tabletas,Gastrointestinales,3,22.77,
2026-03-13 12:28:16,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,3,18.53,
2026-03-13 12:58:09,FAR-029,Esomeprazol 40 mg - caja x 14 cápsulas,Gastrointestinales,3,42.3,
2026-03-13 12:58:09,FAR-048,Metformina 850 mg - caja x 30 tabletas,Diabetes,5,15.75,
2026-03-13 14:20:41,FAR-036,Gliclazida MR 60 mg - caja x 30 tabletas,Diabetes,4,48.4,
2026-03-13 14:20:41,FAR-058,Sales de rehidratación oral pediátrica - caja x 5 sobres,Cuidado infantil,6,15.37,
2026-03-13 14:20:41,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,3,25.03,
2026-03-13 16:06:20,FAR-001,Paracetamol + Cafeína - caja x 20 tabletas,Analgésicos,5,34.94,
2026-03-13 16:06:20,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,6,4.81,
2026-03-13 16:06:20,FAR-047,Atorvastatina 20 mg - caja x 30 tabletas,Cardiovascular,3,41.04,
2026-03-13 16:06:20,FAR-049,Tramadol 50 mg - caja x 10 cápsulas,Analgésicos,5,50.63,
2026-03-13 16:06:20,FAR-050,Ibuprofeno 400 mg - caja x 20 tabletas,Antiinflamatorios,5,4.48,
2026-03-13 17:44:29,FAR-019,Complejo B - caja x 30 tabletas,Vitaminas,3,20.76,
2026-03-13 17:44:29,FAR-035,Amlodipino 5 mg - caja x 30 tabletas,Cardiovascular,5,26.26,
2026-03-13 17:44:29,FAR-040,Cefalexina 500 mg - caja x 20 cápsulas,Antibióticos,6,18.6,
2026-03-13 17:56:18,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,3,26.34,
2026-03-13 17:56:18,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,3,47.71,
2026-03-13 19:43:14,FAR-012,Metformina XR 1000 mg - caja x 30 tabletas,Diabetes,5,46.13,
2026-03-13 19:43:14,FAR-033,Gel antiséptico - frasco x 100 mL,Higiene,5,6.72,
2026-03-13 19:43:14,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,5,19.15,
2026-03-13 19:43:14,FAR-072,Gliclazida MR 30 mg - caja x 30 tabletas,Diabetes,4,31.51,
2026-03-13 21:00:53,FAR-056,Hidrocortisona 1% - tubo x 15 g,Dermatología,5,8.44,
2026-03-13 21:23:32,FAR-013,Metamizol 500 mg - caja x 20 tabletas,Analgésicos,1,19.25,
2026-03-13 21:23:32,FAR-028,Ciprofloxacino 500 mg - caja x 10 tabletas,Antibióticos,4,22.68,
2026-03-13 21:23:32,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,3,50.19,
2026-03-14 00:30:55,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,6,50.19,
2026-03-14 00:30:55,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,4,17.35,
2026-03-14 01:49:34,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,4,47.59,
2026-03-14 02:05:08,FAR-026,Naproxeno sódico 550 mg - caja x 10 tabletas,Antiinflamatorios,5,12.32,
2026-03-14 02:14:33,FAR-006,Acetilcisteína 200 mg - caja x 20 sobres,Respiratorios,6,20.55,
2026-03-14 02:14:33,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,4,19.02,
2026-03-14 02:14:33,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,6,17.13,
2026-03-14 02:14:33,FAR-063,Fexofenadina 120 mg - caja x 10 tabletas,Antialérgicos,6,45.98,
2026-03-14 02:38:27,FAR-062,Celecoxib 200 mg - caja x 10 cápsulas,Antiinflamatorios,4,40.47,
2026-03-14 02:38:27,FAR-072,Gliclazida MR 30 mg - caja x 30 tabletas,Diabetes,5,32.11,
2026-03-14 05:16:36,FAR-001,Paracetamol + Cafeína - caja x 20 tabletas,Analgésicos,4,34.98,
2026-03-14 05:16:36,FAR-009,Agua oxigenada 10 vol - frasco x 120 mL,Higiene,7,5.51,
2026-03-14 05:16:36,FAR-016,Doxiciclina 100 mg - caja x 10 cápsulas,Antibióticos,5,23.46,
2026-03-14 05:16:36,FAR-024,Glibenclamida 5 mg - caja x 30 tabletas,Diabetes,5,30.92,
2026-03-14 05:16:36,FAR-026,Naproxeno sódico 550 mg - caja x 10 tabletas,Antiinflamatorios,7,12.5,
2026-03-14 05:16:36,FAR-055,Calcio + Vitamina D - caja x 30 tabletas,Vitaminas,4,50.06,
2026-03-14 05:33:19,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,3,50.83,
2026-03-14 05:33:19,FAR-047,Atorvastatina 20 mg - caja x 30 tabletas,Cardiovascular,5,41.01,
2026-03-14 05:47:19,FAR-005,Pantoprazol 40 mg - caja x 14 tabletas,Gastrointestinales,3,34.18,
2026-03-14 05:47:19,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,6,50.37,
2026-03-14 05:58:08,FAR-004,Amoxicilina + Ácido clavulánico 875/125 mg - caja x 14 tabletas,Antibióticos,4,45.37,
2026-03-14 05:58:08,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,4,4.92,
2026-03-14 05:58:08,FAR-018,Fluticasona 50 mcg - spray nasal x 120 dosis,Respiratorios,6,49.04,
2026-03-14 05:58:08,FAR-021,Povidona yodada 10% - frasco x 1 L,Higiene,4,50.95,
2026-03-14 05:58:08,FAR-065,Simeticona 80 mg - caja x 20 tabletas,Gastrointestinales,4,22.77,
2026-03-14 09:15:30,FAR-023,Losartán 50 mg - caja x 30 tabletas,Cardiovascular,5,23.86,
2026-03-14 09:15:30,FAR-028,Ciprofloxacino 500 mg - caja x 10 tabletas,Antibióticos,2,22.58,
2026-03-14 09:15:30,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,7,47.9,
2026-03-14 09:15:30,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,6,50.9,
2026-03-14 09:15:30,FAR-062,Celecoxib 200 mg - caja x 10 cápsulas,Antiinflamatorios,5,40.32,
2026-03-14 09:29:02,FAR-015,Levocetirizina 5 mg - caja x 10 tabletas,Antialérgicos,5,46.6,
2026-03-14 09:29:02,FAR-060,Pioglitazona 30 mg - caja x 30 tabletas,Diabetes,5,42.31,
2026-03-14 09:29:02,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,6,24.93,
2026-03-14 10:03:36,FAR-003,Desloratadina 5 mg - caja x 10 tabletas,Antialérgicos,1,45.27,
2026-03-14 10:03:36,FAR-006,Acetilcisteína 200 mg - caja x 20 sobres,Respiratorios,3,20.69,
2026-03-14 10:03:36,FAR-021,Povidona yodada 10% - frasco x 1 L,Higiene,3,51.42,
2026-03-14 10:03:36,FAR-043,Ácido fólico 1 mg - caja x 30 tabletas,Vitaminas,6,16.34,
2026-03-14 10:03:36,FAR-061,Paracetamol 1 g - caja x 20 tabletas,Analgésicos,5,30.9,
2026-03-14 10:03:36,FAR-064,Amoxicilina 500 mg - caja x 21 cápsulas,Antibióticos,5,11.95,
2026-03-14 11:11:17,FAR-024,Glibenclamida 5 mg - caja x 30 tabletas,Diabetes,3,30.74,
2026-03-14 11:11:17,FAR-027,Cetirizina 10 mg - caja x 10 tabletas,Antialérgicos,6,41.93,
2026-03-14 11:11:17,FAR-030,Salbutamol 100 mcg - inhalador x 200 dosis,Respiratorios,6,39.15,
2026-03-14 11:11:17,FAR-065,Simeticona 80 mg - caja x 20 tabletas,Gastrointestinales,4,22.87,
2026-03-14 11:25:27,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,3,4.9,
2026-03-14 11:25:27,FAR-017,Trimebutina + Simeticona - caja x 20 tabletas,Gastrointestinales,4,51.19,
2026-03-14 11:25:27,FAR-020,Adapaleno 0.1% - tubo x 30 g,Dermatología,7,41.63,
2026-03-14 11:25:27,FAR-028,Ciprofloxacino 500 mg - caja x 10 tabletas,Antibióticos,6,22.42,
2026-03-14 11:25:27,FAR-030,Salbutamol 100 mcg - inhalador x 200 dosis,Respiratorios,5,40.13,
2026-03-14 11:25:27,FAR-049,Tramadol 50 mg - caja x 10 cápsulas,Analgésicos,6,50.47,
2026-03-14 11:26:54,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,3,26.15,
2026-03-14 11:26:54,FAR-013,Metamizol 500 mg - caja x 20 tabletas,Analgésicos,4,19.39,
2026-03-14 12:32:55,FAR-011,Valsartán 80 mg - caja x 30 tabletas,Cardiovascular,4,43.15,
2026-03-14 12:32:55,FAR-027,Cetirizina 10 mg - caja x 10 tabletas,Antialérgicos,4,42.42,
2026-03-14 12:32:55,FAR-036,Gliclazida MR 60 mg - caja x 30 tabletas,Diabetes,4,48.62,
2026-03-14 12:32:55,FAR-055,Calcio + Vitamina D - caja x 30 tabletas,Vitaminas,3,50.32,
2026-03-14 16:05:26,FAR-005,Pantoprazol 40 mg - caja x 14 tabletas,Gastrointestinales,5,34.21,
2026-03-14 16:05:26,FAR-008,Ketoconazol 2% - tubo x 20 g,Dermatología,5,15.37,
2026-03-14 16:05:26,FAR-033,Gel antiséptico - frasco x 100 mL,Higiene,6,6.74,
2026-03-14 19:34:11,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,5,18.61,
2026-03-14 19:34:11,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,6,17.09,
2026-03-14 19:34:11,FAR-059,Bisoprolol 5 mg - caja x 30 tabletas,Cardiovascular,6,48.88,
2026-03-14 22:56:55,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,7,4.87,
2026-03-14 22:56:55,FAR-041,Loperamida 2 mg - caja x 12 tabletas,Gastrointestinales,7,20.36,
2026-03-14 22:56:55,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,3,18.8,
2026-03-14 22:56:55,FAR-053,Omeprazol 20 mg - caja x 30 cápsulas,Gastrointestinales,3,20.23,
2026-03-15 00:06:50,FAR-026,Naproxeno sódico 550 mg - caja x 10 tabletas,Antiinflamatorios,4,12.15,
2026-03-15 00:06:50,FAR-037,Ketorolaco 10 mg - caja x 10 tabletas,Analgésicos,3,36.24,
2026-03-15 00:06:50,FAR-066,Ambroxol 30 mg - caja x 20 tabletas,Respiratorios,7,11.37,
2026-03-15 01:11:37,FAR-011,Valsartán 80 mg - caja x 30 tabletas,Cardiovascular,5,42.59,
2026-03-15 01:11:37,FAR-017,Trimebutina + Simeticona - caja x 20 tabletas,Gastrointestinales,4,50.56,
2026-03-15 01:11:37,FAR-030,Salbutamol 100 mcg - inhalador x 200 dosis,Respiratorios,4,40.04,
2026-03-15 01:11:37,FAR-041,Loperamida 2 mg - caja x 12 tabletas,Gastrointestinales,1,20.62,
2026-03-15 01:11:37,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,5,18.77,
2026-03-15 03:14:04,FAR-004,Amoxicilina + Ácido clavulánico 875/125 mg - caja x 14 tabletas,Antibióticos,5,44.91,
2026-03-15 04:26:30,FAR-001,Paracetamol + Cafeína - caja x 20 tabletas,Analgésicos,6,35.05,
2026-03-15 04:26:30,FAR-027,Cetirizina 10 mg - caja x 10 tabletas,Antialérgicos,4,42.44,
2026-03-15 04:26:30,FAR-044,Aciclovir 5% - tubo x 5 g,Dermatología,6,35.67,
2026-03-15 04:26:30,FAR-060,Pioglitazona 30 mg - caja x 30 tabletas,Diabetes,4,42.23,
2026-03-15 05:19:17,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,3,19.13,
2026-03-15 05:19:17,FAR-060,Pioglitazona 30 mg - caja x 30 tabletas,Diabetes,4,41.6,
2026-03-15 05:19:17,FAR-071,Enalapril 10 mg - caja x 30 tabletas,Cardiovascular,6,32.69,
2026-03-15 07:03:27,FAR-035,Amlodipino 5 mg - caja x 30 tabletas,Cardiovascular,5,25.63,
2026-03-15 07:03:27,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,4,17.24,
2026-03-15 07:03:27,FAR-055,Calcio + Vitamina D - caja x 30 tabletas,Vitaminas,4,49.82,
2026-03-15 08:03:44,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,4,26.1,
2026-03-15 08:03:44,FAR-012,Metformina XR 1000 mg - caja x 30 tabletas,Diabetes,3,45.42,
2026-03-15 08:03:44,FAR-038,Etoricoxib 90 mg - caja x 14 tabletas,Antiinflamatorios,5,49.07,
2026-03-15 08:03:44,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,4,24.43,
2026-03-15 08:03:44,FAR-071,Enalapril 10 mg - caja x 30 tabletas,Cardiovascular,4,33.05,
2026-03-15 09:30:38,FAR-005,Pantoprazol 40 mg - caja x 14 tabletas,Gastrointestinales,5,33.95,
2026-03-15 09:30:38,FAR-008,Ketoconazol 2% - tubo x 20 g,Dermatología,4,15.27,
2026-03-15 09:30:38,FAR-023,Losartán 50 mg - caja x 30 tabletas,Cardiovascular,6,24.19,
2026-03-15 09:30:38,FAR-031,Vitamina D3 2000 UI - caja x 30 cápsulas,Vitaminas,8,46.97,
2026-03-15 09:30:38,FAR-048,Metformina 850 mg - caja x 30 tabletas,Diabetes,4,16.11,
2026-03-15 09:30:38,FAR-071,Enalapril 10 mg - caja x 30 tabletas,Cardiovascular,4,32.92,
2026-03-15 11:09:39,FAR-019,Complejo B - caja x 30 tabletas,Vitaminas,5,21.12,
2026-03-15 11:09:39,FAR-028,Ciprofloxacino 500 mg - caja x 10 tabletas,Antibióticos,6,22.95,
2026-03-15 11:09:39,FAR-040,Cefalexina 500 mg - caja x 20 cápsulas,Antibióticos,4,18.7,
2026-03-15 14:52:39,FAR-004,Amoxicilina + Ácido clavulánico 875/125 mg - caja x 14 tabletas,Antibióticos,5,44.88,
2026-03-15 14:52:39,FAR-004,Amoxicilina + Ácido clavulánico 875/125 mg - caja x 14 tabletas,Antibióticos,5,44.95,
2026-03-15 14:52:39,FAR-005,Pantoprazol 40 mg - caja x 14 tabletas,Gastrointestinales,3,33.89,
2026-03-15 14:52:39,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,4,4.82,
2026-03-15 14:52:39,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,4,27.55,
2026-03-15 17:23:12,FAR-006,Acetilcisteína 200 mg - caja x 20 sobres,Respiratorios,5,20.2,
2026-03-15 17:23:12,FAR-034,Solución salina nasal pediátrica - frasco x 30 mL,Cuidado infantil,4,30.56,
2026-03-15 17:23:12,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,3,50.73,
2026-03-15 17:23:12,FAR-040,Cefalexina 500 mg - caja x 20 cápsulas,Antibióticos,5,18.38,
2026-03-15 17:23:12,FAR-063,Fexofenadina 120 mg - caja x 10 tabletas,Antialérgicos,1,45.8,
2026-03-15 17:23:12,FAR-068,Clotrimazol 1% - tubo x 20 g,Dermatología,3,5.69,
2026-03-15 18:27:48,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,5,18.43,
2026-03-15 18:27:48,FAR-058,Sales de rehidratación oral pediátrica - caja x 5 sobres,Cuidado infantil,7,15.4,
2026-03-15 19:45:33,FAR-011,Valsartán 80 mg - caja x 30 tabletas,Cardiovascular,4,43.31,
2026-03-15 21:55:50,FAR-004,Amoxicilina + Ácido clavulánico 875/125 mg - caja x 14 tabletas,Antibióticos,3,45.83,
2026-03-15 21:55:50,FAR-029,Esomeprazol 40 mg - caja x 14 cápsulas,Gastrointestinales,6,42.26,
2026-03-15 21:55:50,FAR-064,Amoxicilina 500 mg - caja x 21 cápsulas,Antibióticos,5,12.0,
2026-03-15 21:57:40,FAR-026,Naproxeno sódico 550 mg - caja x 10 tabletas,Antiinflamatorios,5,12.14,
2026-03-15 21:57:40,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,5,27.57,
2026-03-15 21:57:40,FAR-056,Hidrocortisona 1% - tubo x 15 g,Dermatología,5,8.41,
2026-03-15 21:57:40,FAR-067,Multivitamínico completo - caja x 30 tabletas,Vitaminas,5,51.16,
2026-03-16 04:31:33,FAR-033,Gel antiséptico - frasco x 100 mL,Higiene,4,6.72,
2026-03-16 04:31:33,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,6,17.14,
2026-03-16 04:31:33,FAR-056,Hidrocortisona 1% - tubo x 15 g,Dermatología,4,8.34,
2026-03-16 04:31:33,FAR-070,Probiótico pediátrico - caja x 10 sobres,Cuidado infantil,6,48.39,
2026-03-16 05:23:22,FAR-010,Paracetamol pediátrico 120 mg/5 mL - frasco x 60 mL,Cuidado infantil,6,26.45,
2026-03-16 05:23:22,FAR-018,Fluticasona 50 mcg - spray nasal x 120 dosis,Respiratorios,3,48.53,
2026-03-16 05:23:22,FAR-022,Multivitamínico pediátrico - frasco x 120 mL,Cuidado infantil,4,31.62,
2026-03-16 05:23:22,FAR-024,Glibenclamida 5 mg - caja x 30 tabletas,Diabetes,5,31.57,
2026-03-16 05:23:22,FAR-027,Cetirizina 10 mg - caja x 10 tabletas,Antialérgicos,4,42.45,
2026-03-16 07:41:07,FAR-043,Ácido fólico 1 mg - caja x 30 tabletas,Vitaminas,3,16.16,
2026-03-16 07:41:07,FAR-067,Multivitamínico completo - caja x 30 tabletas,Vitaminas,3,51.33,
2026-03-16 10:18:44,FAR-058,Sales de rehidratación oral pediátrica - caja x 5 sobres,Cuidado infantil,4,15.62,
2026-03-16 10:18:44,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,2,25.02,
2026-03-16 10:18:44,FAR-072,Gliclazida MR 30 mg - caja x 30 tabletas,Diabetes,1,32.32,
2026-03-16 10:58:42,FAR-032,Mupirocina 2% - tubo x 15 g,Dermatología,6,25.38,
2026-03-16 10:58:42,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,4,26.88,
2026-03-16 10:58:42,FAR-048,Metformina 850 mg - caja x 30 tabletas,Diabetes,6,15.79,
2026-03-16 10:58:42,FAR-050,Ibuprofeno 400 mg - caja x 20 tabletas,Antiinflamatorios,3,4.5,
2026-03-16 10:58:42,FAR-059,Bisoprolol 5 mg - caja x 30 tabletas,Cardiovascular,3,49.84,
2026-03-16 14:01:43,FAR-004,Amoxicilina + Ácido clavulánico 875/125 mg - caja x 14 tabletas,Antibióticos,5,45.2,
2026-03-16 14:08:59,FAR-023,Losartán 50 mg - caja x 30 tabletas,Cardiovascular,5,23.55,
2026-03-16 14:08:59,FAR-030,Salbutamol 100 mcg - inhalador x 200 dosis,Respiratorios,4,39.37,
2026-03-16 14:08:59,FAR-041,Loperamida 2 mg - caja x 12 tabletas,Gastrointestinales,5,20.4,
2026-03-16 14:08:59,FAR-054,Budesonida 200 mcg - inhalador x 100 dosis,Respiratorios,5,46.61,
2026-03-16 14:08:59,FAR-059,Bisoprolol 5 mg - caja x 30 tabletas,Cardiovascular,4,50.1,
2026-03-16 14:08:59,FAR-071,Enalapril 10 mg - caja x 30 tabletas,Cardiovascular,5,32.52,
2026-03-16 18:10:51,FAR-033,Gel antiséptico - frasco x 100 mL,Higiene,3,6.71,
2026-03-16 19:08:30,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,4,18.73,
2026-03-16 19:08:30,FAR-057,Alcohol medicinal 70% - frasco x 120 mL,Higiene,4,5.17,
2026-03-16 20:30:21,FAR-042,Ambroxol 15 mg/5 mL - frasco x 120 mL,Respiratorios,8,18.92,
2026-03-16 20:30:21,FAR-056,Hidrocortisona 1% - tubo x 15 g,Dermatología,5,8.36,
2026-03-16 21:35:50,FAR-023,Losartán 50 mg - caja x 30 tabletas,Cardiovascular,6,23.77,
2026-03-16 21:35:50,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,4,17.0,
2026-03-16 21:35:50,FAR-053,Omeprazol 20 mg - caja x 30 cápsulas,Gastrointestinales,5,20.78,
2026-03-16 21:35:50,FAR-071,Enalapril 10 mg - caja x 30 tabletas,Cardiovascular,3,33.0,
2026-03-17 02:10:24,FAR-028,Ciprofloxacino 500 mg - caja x 10 tabletas,Antibióticos,5,22.39,
2026-03-17 05:24:32,FAR-036,Gliclazida MR 60 mg - caja x 30 tabletas,Diabetes,4,48.17,
2026-03-17 05:24:32,FAR-051,Loratadina 10 mg - caja x 10 tabletas,Antialérgicos,3,18.65,
2026-03-17 06:31:13,FAR-049,Tramadol 50 mg - caja x 10 cápsulas,Analgésicos,5,49.72,
2026-03-17 06:31:13,FAR-057,Alcohol medicinal 70% - frasco x 120 mL,Higiene,5,5.1,
2026-03-17 10:57:46,FAR-006,Acetilcisteína 200 mg - caja x 20 sobres,Respiratorios,3,20.68,
2026-03-17 10:57:46,FAR-046,Zinc pediátrico 20 mg - caja x 10 tabletas dispersables,Cuidado infantil,5,27.2,
2026-03-17 10:57:46,FAR-068,Clotrimazol 1% - tubo x 20 g,Dermatología,4,5.71,
2026-03-17 20:36:01,FAR-002,Meloxicam 15 mg - caja x 10 tabletas,Antiinflamatorios,3,22.34,
2026-03-17 20:36:01,FAR-022,Multivitamínico pediátrico - frasco x 120 mL,Cuidado infantil,4,31.65,
2026-03-17 20:36:01,FAR-039,Bilastina 20 mg - caja x 10 tabletas,Antialérgicos,3,51.54,
2026-03-17 20:36:01,FAR-053,Omeprazol 20 mg - caja x 30 cápsulas,Gastrointestinales,5,20.71,
2026-03-17 20:36:01,FAR-062,Celecoxib 200 mg - caja x 10 cápsulas,Antiinflamatorios,5,40.74,
2026-03-17 23:47:40,FAR-007,Ácido ascórbico 500 mg - caja x 30 tabletas,Vitaminas,3,8.14,
2026-03-17 23:47:40,FAR-038,Etoricoxib 90 mg - caja x 14 tabletas,Antiinflamatorios,6,48.7,
2026-03-17 23:47:40,FAR-045,Solución antiséptica - frasco x 1 L,Higiene,5,46.32,
2026-03-18 02:36:24,FAR-001,Paracetamol + Cafeína - caja x 20 tabletas,Analgésicos,5,35.3,
2026-03-18 02:36:24,FAR-059,Bisoprolol 5 mg - caja x 30 tabletas,Cardiovascular,6,49.67,
2026-03-18 04:27:30,FAR-043,Ácido fólico 1 mg - caja x 30 tabletas,Vitaminas,5,16.23,
2026-03-18 04:27:30,FAR-069,Clorhexidina 2% - frasco x 120 mL,Higiene,6,24.87,
2026-03-18 04:52:36,FAR-064,Amoxicilina 500 mg - caja x 21 cápsulas,Antibióticos,3,11.97,
2026-03-18 08:50:43,FAR-002,Meloxicam 15 mg - caja x 10 tabletas,Antiinflamatorios,6,22.27,
2026-03-18 08:50:43,FAR-007,Ácido ascórbico 500 mg - caja x 30 tabletas,Vitaminas,3,8.02,
2026-03-18 08:50:43,FAR-052,Azitromicina 500 mg - caja x 3 tabletas,Antibióticos,3,17.17,
2026-03-18 08:50:43,FAR-067,Multivitamínico completo - caja x 30 tabletas,Vitaminas,5,50.64,
2026-03-18 09:59:48,FAR-018,Fluticasona 50 mcg - spray nasal x 120 dosis,Respiratorios,7,48.24,
2026-03-18 09:59:48,FAR-020,Adapaleno 0.1% - tubo x 30 g,Dermatología,4,41.4,
2026-03-18 09:59:48,FAR-037,Ketorolaco 10 mg - caja x 10 tabletas,Analgésicos,3,36.31,
2026-03-18 10:36:37,FAR-014,Diclofenaco 50 mg - caja x 20 tabletas,Antiinflamatorios,3,4.89,
2026-03-18 10:36:37,FAR-026,Naproxeno sódico 550 mg - caja x 10 tabletas,Antiinflamatorios,3,12.39,
2026-03-18 10:36:37,FAR-047,Atorvastatina 20 mg - caja x 30 tabletas,Cardiovascular,6,41.49,
2026-03-18 11:14:15,FAR-008,Ketoconazol 2% - tubo x 20 g,Dermatología,3,15.34,
2026-03-18 11:14:15,FAR-008,Ketoconazol 2% - tubo x 20 g,Dermatología,3,15.34,
